 118  45  116   0.345023E-07  0.550360E-07  
 118  47  116   0.347491E-07  0.554296E-07  
 118  44  116   0.701492E-09  0.111898E-08  
 118  48  116   0.711562E-09  0.113504E-08  
 118  46  117   0.186268E-06  0.281577E-06  
 118  45  117   0.507182E-07  0.766698E-07  
 118  47  117   0.510809E-07  0.772181E-07  
 118  44  117   0.103119E-08  0.155883E-08  
 118  48  117   0.104599E-08  0.158121E-08  
 118  46  118   0.271141E-06  0.387828E-06  
 118  45  118   0.738280E-07  0.105600E-06  
 118  47  118   0.743560E-07  0.106356E-06  
 118  44  118   0.150105E-08  0.214704E-08  
 118  48  118   0.152260E-08  0.217786E-08  
 118  46  119   0.390836E-06  0.528086E-06  
 118  45  119   0.106419E-06  0.143791E-06  
 118  47  119   0.107181E-06  0.144819E-06  
 118  44  119   0.216369E-08  0.292352E-08  
 118  48  119   0.219475E-08  0.296548E-08  
 118  46  120   0.557875E-06  0.710802E-06  
 118  45  120   0.151902E-06  0.193542E-06  
 118  47  120   0.152988E-06  0.194926E-06  
 118  44  120   0.308843E-08  0.393504E-08  
 118  48  120   0.313277E-08  0.399153E-08  
 118  46  121   0.788539E-06  0.945620E-06  
 118  45  121   0.214709E-06  0.257480E-06  
 118  47  121   0.216244E-06  0.259321E-06  
 118  44  121   0.436540E-08  0.523501E-08  
 118  48  121   0.442807E-08  0.531016E-08  
 118  46  122   0.110370E-05  0.124325E-05  
 118  45  122   0.300522E-06  0.338519E-06  
 118  47  122   0.302671E-06  0.340941E-06  
 118  44  122   0.611013E-08  0.688269E-08  
 118  48  122   0.619784E-08  0.698149E-08  
 118  46  123   0.152975E-05  0.161513E-05  
 118  45  123   0.416530E-06  0.439778E-06  
 118  47  123   0.419509E-06  0.442923E-06  
 118  44  123   0.846878E-08  0.894144E-08  
 118  48  123   0.859036E-08  0.906980E-08  
 118  46  124   0.209959E-05  0.207298E-05  
 118  45  124   0.571690E-06  0.564446E-06  
 118  47  124   0.575778E-06  0.568483E-06  
 118  44  124   0.116234E-07  0.114762E-07  
 118  48  124   0.117903E-07  0.116409E-07  
 118  46  125   0.285357E-05  0.262812E-05  
 118  45  125   0.776990E-06  0.715602E-06  
 118  47  125   0.782547E-06  0.720720E-06  
 118  44  125   0.157975E-07  0.145494E-07  
 118  48  125   0.160243E-07  0.147583E-07  
 118  46  126   0.384050E-05  0.329056E-05  
 118  45  126   0.104572E-05  0.895977E-06  
 118  47  126   0.105320E-05  0.902385E-06  
 118  44  126   0.212612E-07  0.182168E-07  
 118  48  126   0.215664E-07  0.184783E-07  
 118  46  127   0.511833E-05  0.406793E-05  
 118  45  127   0.139365E-05  0.110764E-05  
 118  47  127   0.140362E-05  0.111556E-05  
 118  44  127   0.283354E-07  0.225203E-07  
 118  48  127   0.287422E-07  0.228436E-07  
 118  46  128   0.675477E-05  0.496414E-05  
 118  45  128   0.183924E-05  0.135167E-05  
 118  47  128   0.185239E-05  0.136134E-05  
 118  44  128   0.373948E-07  0.274818E-07  
 118  48  128   0.379316E-07  0.278763E-07  
 118  46  129   0.882753E-05  0.597800E-05  
 118  45  129   0.240362E-05  0.162773E-05  
 118  47  129   0.242081E-05  0.163937E-05  
 118  44  129   0.488697E-07  0.330946E-07  
 118  48  129   0.495713E-07  0.335697E-07  
 118  46  130   0.114237E-04  0.710179E-05  
 118  45  130   0.311052E-05  0.193372E-05  
 118  47  130   0.313276E-05  0.194755E-05  
 118  44  130   0.632422E-07  0.393159E-07  
 118  48  130   0.641501E-07  0.398803E-07  
 118  46  131   0.146393E-04  0.831980E-05  
 118  45  131   0.398608E-05  0.226537E-05  
 118  47  131   0.401459E-05  0.228157E-05  
 118  44  131   0.810438E-07  0.460589E-07  
 118  48  131   0.822073E-07  0.467201E-07  
 118  46  132   0.185769E-04  0.960740E-05  
 118  45  132   0.505824E-05  0.261597E-05  
 118  47  132   0.509441E-05  0.263468E-05  
 118  44  132   0.102843E-06  0.531872E-07  
 118  48  132   0.104319E-06  0.539507E-07  
 118  46  133   0.233437E-04  0.109302E-04  
 118  45  133   0.635619E-05  0.297614E-05  
 118  47  133   0.640165E-05  0.299742E-05  
 118  44  133   0.129232E-06  0.605100E-07  
 118  48  133   0.131087E-06  0.613787E-07  
 118  46  134   0.290475E-04  0.122440E-04  
 118  45  134   0.790925E-05  0.333389E-05  
 118  47  134   0.796582E-05  0.335774E-05  
 118  44  134   0.160809E-06  0.677838E-07  
 118  48  134   0.163117E-06  0.687568E-07  
 118  46  135   0.357925E-04  0.134961E-04  
 118  45  135   0.974581E-05  0.367481E-05  
 118  47  135   0.981551E-05  0.370110E-05  
 118  44  135   0.198149E-06  0.747153E-07  
 118  48  135   0.200994E-06  0.757879E-07  
 118  46  136   0.436733E-04  0.146267E-04  
 118  45  136   0.118917E-04  0.398265E-05  
 118  47  136   0.119767E-04  0.401113E-05  
 118  44  136   0.241778E-06  0.809741E-07  
 118  48  136   0.245249E-06  0.821365E-07  
 118  46  137   0.527696E-04  0.155723E-04  
 118  45  137   0.143684E-04  0.424014E-05  
 118  47  137   0.144712E-04  0.427047E-05  
 118  44  137   0.292135E-06  0.862094E-07  
 118  48  137   0.296329E-06  0.874470E-07  
 118  46  138   0.631383E-04  0.162714E-04  
 118  45  138   0.171917E-04  0.443048E-05  
 118  47  138   0.173147E-04  0.446217E-05  
 118  44  138   0.349537E-06  0.900793E-07  
 118  48  138   0.354555E-06  0.913724E-07  
 118  46  139   0.748074E-04  0.166701E-04  
 118  45  139   0.203690E-04  0.453905E-05  
 118  47  139   0.205147E-04  0.457151E-05  
 118  44  139   0.414138E-06  0.922868E-07  
 118  48  139   0.420083E-06  0.936116E-07  
 118  46  140   0.877689E-04  0.167327E-04  
 118  45  140   0.238983E-04  0.455609E-05  
 118  47  140   0.240692E-04  0.458868E-05  
 118  44  140   0.485894E-06  0.926333E-07  
 118  48  140   0.492869E-06  0.939631E-07  
 118  46  141   0.101971E-03  0.164536E-04  
 118  45  141   0.277654E-04  0.448010E-05  
 118  47  141   0.279640E-04  0.451214E-05  
 118  44  141   0.564519E-06  0.910882E-07  
 118  48  141   0.572623E-06  0.923958E-07  
 118  46  142   0.117316E-03  0.158758E-04  
 118  45  142   0.319437E-04  0.432278E-05  
 118  47  142   0.321721E-04  0.435370E-05  
 118  44  142   0.649470E-06  0.878896E-07  
 118  48  142   0.658793E-06  0.891513E-07  
 118  46  143   0.133654E-03  0.151151E-04  
 118  45  143   0.363922E-04  0.411565E-05  
 118  47  143   0.366525E-04  0.414508E-05  
 118  44  143   0.739917E-06  0.836782E-07  
 118  48  143   0.750539E-06  0.848794E-07  
 118  46  144   0.150782E-03  0.143878E-04  
 118  45  144   0.410559E-04  0.391761E-05  
 118  47  144   0.413495E-04  0.394563E-05  
 118  44  144   0.834736E-06  0.796518E-07  
 118  48  144   0.846719E-06  0.807952E-07  
 118  46  145   0.168444E-03  0.140183E-04  
 118  45  145   0.458651E-04  0.381700E-05  
 118  47  145   0.461931E-04  0.384430E-05  
 118  44  145   0.932516E-06  0.776062E-07  
 118  48  145   0.945902E-06  0.787202E-07  
 118  46  146   0.186340E-03  0.143678E-04  
 118  45  146   0.507379E-04  0.391217E-05  
 118  47  146   0.511008E-04  0.394015E-05  
 118  44  146   0.103159E-05  0.795411E-07  
 118  48  146   0.104640E-05  0.806830E-07  
 118  46  147   0.204127E-03  0.156577E-04  
 118  45  147   0.555811E-04  0.426338E-05  
 118  47  147   0.559786E-04  0.429387E-05  
 118  44  147   0.113006E-05  0.866818E-07  
 118  48  147   0.114628E-05  0.879262E-07  
 118  46  148   0.221430E-03  0.178376E-04  
 118  45  148   0.602925E-04  0.485693E-05  
 118  47  148   0.607237E-04  0.489167E-05  
 118  44  148   0.122585E-05  0.987498E-07  
 118  48  148   0.124345E-05  0.100167E-06  
 118  46  149   0.237857E-03  0.206493E-04  
 118  45  149   0.647652E-04  0.562252E-05  
 118  47  149   0.652284E-04  0.566273E-05  
 118  44  149   0.131679E-05  0.114315E-06  
 118  48  149   0.133569E-05  0.115957E-06  
 118  46  150   0.253009E-03  0.237719E-04  
 118  45  150   0.688911E-04  0.647277E-05  
 118  47  150   0.693838E-04  0.651907E-05  
 118  44  150   0.140068E-05  0.131603E-06  
 118  48  150   0.142078E-05  0.133492E-06  
 118  46  151   0.266502E-03  0.269049E-04  
 118  45  151   0.725651E-04  0.732585E-05  
 118  47  151   0.730840E-04  0.737824E-05  
 118  44  151   0.147537E-05  0.148947E-06  
 118  48  151   0.149655E-05  0.151085E-06  
 118  46  152   0.277976E-03  0.297908E-04  
 118  45  152   0.756892E-04  0.811163E-05  
 118  47  152   0.762306E-04  0.816964E-05  
 118  44  152   0.153889E-05  0.164923E-06  
 118  48  152   0.156098E-05  0.167291E-06  
 118  46  153   0.287116E-03  0.322177E-04  
 118  45  153   0.781779E-04  0.877246E-05  
 118  47  153   0.787370E-04  0.883520E-05  
 118  44  153   0.158949E-05  0.178359E-06  
 118  48  153   0.161231E-05  0.180920E-06  
 118  46  154   0.293663E-03  0.340199E-04  
 118  45  154   0.799606E-04  0.926317E-05  
 118  47  154   0.805324E-04  0.932942E-05  
 118  44  154   0.162574E-05  0.188336E-06  
 118  48  154   0.164907E-05  0.191040E-06  
 118  46  155   0.297429E-03  0.350793E-04  
 118  45  155   0.809861E-04  0.955164E-05  
 118  47  155   0.815653E-04  0.961995E-05  
 118  44  155   0.164659E-05  0.194201E-06  
 118  48  155   0.167022E-05  0.196989E-06  
 118  46  156   0.298305E-03  0.353280E-04  
 118  45  156   0.812246E-04  0.961935E-05  
 118  47  156   0.818055E-04  0.968815E-05  
 118  44  156   0.165144E-05  0.195578E-06  
 118  48  156   0.167514E-05  0.198386E-06  
 118  46  157   0.296265E-03  0.347503E-04  
 118  45  157   0.806690E-04  0.946203E-05  
 118  47  157   0.812460E-04  0.952971E-05  
 118  44  157   0.164014E-05  0.192380E-06  
 118  48  157   0.166369E-05  0.195141E-06  
 118  46  158   0.291369E-03  0.333827E-04  
 118  45  158   0.793359E-04  0.908967E-05  
 118  47  158   0.799033E-04  0.915468E-05  
 118  44  158   0.161304E-05  0.184809E-06  
 118  48  158   0.163619E-05  0.187462E-06  
 118  46  159   0.283758E-03  0.313137E-04  
 118  45  159   0.772635E-04  0.852630E-05  
 118  47  159   0.778161E-04  0.858728E-05  
 118  44  159   0.157090E-05  0.173354E-06  
 118  48  159   0.159345E-05  0.175843E-06  
 118  46  160   0.273650E-03  0.286807E-04  
 118  45  160   0.745113E-04  0.780937E-05  
 118  47  160   0.750442E-04  0.786523E-05  
 118  44  160   0.151494E-05  0.158778E-06  
 118  48  160   0.153669E-05  0.161057E-06  
 118  46  161   0.261328E-03  0.256680E-04  
 118  45  161   0.711562E-04  0.698906E-05  
 118  47  161   0.716651E-04  0.703904E-05  
 118  44  161   0.144673E-05  0.142100E-06  
 118  48  161   0.146750E-05  0.144139E-06  
 118  46  162   0.247127E-03  0.225057E-04  
 118  45  162   0.672894E-04  0.612800E-05  
 118  47  162   0.677706E-04  0.617183E-05  
 118  44  162   0.136811E-05  0.124593E-06  
 118  48  162   0.138775E-05  0.126381E-06  
 118  46  163   0.231417E-03  0.194692E-04  
 118  45  163   0.630118E-04  0.530121E-05  
 118  47  163   0.634624E-04  0.533912E-05  
 118  44  163   0.128114E-05  0.107783E-06  
 118  48  163   0.129953E-05  0.109330E-06  
 118  46  164   0.214592E-03  0.168725E-04  
 118  45  164   0.584306E-04  0.459415E-05  
 118  47  164   0.588484E-04  0.462701E-05  
 118  44  164   0.118799E-05  0.934070E-07  
 118  48  164   0.120505E-05  0.947479E-07  
 118  46  165   0.197049E-03  0.150259E-04  
 118  45  165   0.536539E-04  0.409136E-05  
 118  47  165   0.540376E-04  0.412062E-05  
 118  44  165   0.109088E-05  0.831844E-07  
 118  48  165   0.110654E-05  0.843786E-07  
 118  46  166   0.179175E-03  0.141221E-04  
 118  45  166   0.487870E-04  0.384526E-05  
 118  47  166   0.491359E-04  0.387276E-05  
 118  44  166   0.991923E-06  0.781807E-07  
 118  48  166   0.100616E-05  0.793030E-07  
 118  46  167   0.161333E-03  0.140991E-04  
 118  45  167   0.439289E-04  0.383901E-05  
 118  47  167   0.442431E-04  0.386647E-05  
 118  44  167   0.893151E-06  0.780537E-07  
 118  48  167   0.905973E-06  0.791742E-07  
 118  46  168   0.143851E-03  0.146561E-04  
 118  45  168   0.391687E-04  0.399066E-05  
 118  47  168   0.394489E-04  0.401920E-05  
 118  44  168   0.796368E-06  0.811370E-07  
 118  48  168   0.807800E-06  0.823018E-07  
 118  46  169   0.127012E-03  0.154301E-04  
 118  45  169   0.345837E-04  0.420140E-05  
 118  47  169   0.348310E-04  0.423145E-05  
 118  44  169   0.703146E-06  0.854218E-07  
 118  48  169   0.713240E-06  0.866480E-07  
 118  46  170   0.111050E-03  0.161373E-04  
 118  45  170   0.302375E-04  0.439398E-05  
 118  47  170   0.304537E-04  0.442541E-05  
 118  44  170   0.614780E-06  0.893372E-07  
 118  48  170   0.623606E-06  0.906197E-07  
 118  46  171   0.961467E-04  0.166048E-04  
 118  45  171   0.261795E-04  0.452127E-05  
 118  47  171   0.263667E-04  0.455361E-05  
 118  44  171   0.532274E-06  0.919253E-07  
 118  48  171   0.539915E-06  0.932449E-07  
 118  46  172   0.824313E-04  0.167492E-04  
 118  45  172   0.224450E-04  0.456059E-05  
 118  47  172   0.226055E-04  0.459321E-05  
 118  44  172   0.456345E-06  0.927247E-07  
 118  48  172   0.462896E-06  0.940558E-07  
 118  46  173   0.699833E-04  0.165495E-04  
 118  45  173   0.190555E-04  0.450621E-05  
 118  47  173   0.191918E-04  0.453844E-05  
 118  44  173   0.387431E-06  0.916190E-07  
 118  48  173   0.392993E-06  0.929342E-07  
 118  46  174   0.588356E-04  0.160251E-04  
 118  45  174   0.160202E-04  0.436343E-05  
 118  47  174   0.161347E-04  0.439464E-05  
 118  44  174   0.325718E-06  0.887160E-07  
 118  48  174   0.330393E-06  0.899896E-07  
 118  46  175   0.489810E-04  0.152203E-04  
 118  45  175   0.133369E-04  0.414429E-05  
 118  47  175   0.134323E-04  0.417393E-05  
 118  44  175   0.271162E-06  0.842606E-07  
 118  48  175   0.275054E-06  0.854702E-07  
 118  46  176   0.403792E-04  0.141931E-04  
 118  45  176   0.109947E-04  0.386459E-05  
 118  47  176   0.110733E-04  0.389223E-05  
 118  44  176   0.223542E-06  0.785738E-07  
 118  48  176   0.226751E-06  0.797018E-07  
 118  46  177   0.329632E-04  0.130064E-04  
 118  45  177   0.897544E-05  0.354148E-05  
 118  47  177   0.903964E-05  0.356681E-05  
 118  44  177   0.182486E-06  0.720045E-07  
 118  48  177   0.185106E-06  0.730381E-07  
 118  46  178   0.266468E-04  0.117228E-04  
 118  45  178   0.725556E-05  0.319197E-05  
 118  47  178   0.730745E-05  0.321480E-05  
 118  44  178   0.147518E-06  0.648982E-07  
 118  48  178   0.149636E-06  0.658299E-07  
 118  46  179   0.213305E-04  0.103995E-04  
 118  45  179   0.580802E-05  0.283164E-05  
 118  47  179   0.584956E-05  0.285189E-05  
 118  44  179   0.118087E-06  0.575722E-07  
 118  48  179   0.119782E-06  0.583987E-07  
 118  46  180   0.169084E-04  0.908599E-05  
 118  45  180   0.460393E-05  0.247399E-05  
 118  47  180   0.463686E-05  0.249169E-05  
 118  44  180   0.936059E-07  0.503006E-07  
 118  48  180   0.949496E-07  0.510226E-07  
 118  46  181   0.132723E-04  0.782267E-05  
 118  45  181   0.361387E-05  0.213001E-05  
 118  47  181   0.363972E-05  0.214524E-05  
 118  44  181   0.734762E-07  0.433068E-07  
 118  48  181   0.745310E-07  0.439285E-07  
 118  46  182   0.103165E-04  0.663988E-05  
 118  45  182   0.280904E-05  0.180795E-05  
 118  47  182   0.282913E-05  0.182088E-05  
 118  44  182   0.571126E-07  0.367587E-07  
 118  48  182   0.579324E-07  0.372864E-07  
 118  46  183   0.794072E-05  0.555868E-05  
 118  45  183   0.216215E-05  0.151355E-05  
 118  47  183   0.217762E-05  0.152438E-05  
 118  44  183   0.439603E-07  0.307732E-07  
 118  48  183   0.445914E-07  0.312149E-07  
 118  46  184   0.605244E-05  0.459134E-05  
 118  45  184   0.164800E-05  0.125016E-05  
 118  47  184   0.165979E-05  0.125910E-05  
 118  44  184   0.335067E-07  0.254179E-07  
 118  48  184   0.339877E-07  0.257828E-07  
 118  46  185   0.456819E-05  0.374285E-05  
 118  45  185   0.124386E-05  0.101913E-05  
 118  47  185   0.125275E-05  0.102642E-05  
 118  44  185   0.252898E-07  0.207206E-07  
 118  48  185   0.256528E-07  0.210181E-07  
 118  46  186   0.341429E-05  0.301216E-05  
 118  45  186   0.929665E-06  0.820170E-06  
 118  47  186   0.936314E-06  0.826036E-06  
 118  44  186   0.189017E-07  0.166755E-07  
 118  48  186   0.191730E-07  0.169149E-07  
 118  46  187   0.252696E-05  0.239371E-05  
 118  45  187   0.688059E-06  0.651776E-06  
 118  47  187   0.692980E-06  0.656437E-06  
 118  44  187   0.139894E-07  0.132517E-07  
 118  48  187   0.141902E-07  0.134420E-07  
 118  46  188   0.185199E-05  0.187879E-05  
 118  45  188   0.504274E-06  0.511568E-06  
 118  47  188   0.507880E-06  0.515227E-06  
 118  44  188   0.102528E-07  0.104011E-07  
 118  48  188   0.103999E-07  0.105504E-07  
 118  46  189   0.134408E-05  0.145672E-05  
 118  45  189   0.365975E-06  0.396645E-06  
 118  47  189   0.368592E-06  0.399481E-06  
 118  44  189   0.744090E-08  0.806447E-08  
 118  48  189   0.754772E-08  0.818024E-08  
 118  46  190   0.965939E-06  0.111594E-05  
 118  45  190   0.263012E-06  0.303857E-06  
 118  47  190   0.264893E-06  0.306030E-06  
 118  44  190   0.534750E-08  0.617793E-08  
 118  48  190   0.542426E-08  0.626662E-08  
 118  46  191   0.687417E-06  0.844781E-06  
 118  45  191   0.187175E-06  0.230023E-06  
 118  47  191   0.188513E-06  0.231668E-06  
 118  44  191   0.380558E-08  0.467676E-08  
 118  48  191   0.386021E-08  0.474389E-08  
 118  46  192   0.484431E-06  0.632030E-06  
 118  45  192   0.131904E-06  0.172093E-06  
 118  47  192   0.132847E-06  0.173324E-06  
 118  44  192   0.268184E-08  0.349895E-08  
 118  48  192   0.272034E-08  0.354918E-08  
 118  46  193   0.338054E-06  0.467390E-06  
 118  45  193   0.920477E-07  0.127264E-06  
 118  47  193   0.927060E-07  0.128174E-06  
 118  44  193   0.187149E-08  0.258750E-08  
 118  48  193   0.189835E-08  0.262464E-08  
 118  46  194   0.233606E-06  0.341679E-06  
 118  45  194   0.636077E-07  0.930347E-07  
 118  47  194   0.640626E-07  0.937001E-07  
 118  44  194   0.129325E-08  0.189156E-08  
 118  48  194   0.131182E-08  0.191871E-08  
 118  46  195   0.159854E-06  0.246944E-06  
 118  45  195   0.435262E-07  0.672395E-07  
 118  47  195   0.438375E-07  0.677204E-07  
 118  44  195   0.884962E-09  0.136710E-08  
 118  48  195   0.897666E-09  0.138672E-08  
 118  46  196   0.108319E-06  0.176465E-06  
 118  45  196   0.294938E-07  0.480491E-07  
 118  47  196   0.297048E-07  0.483927E-07  
 118  44  196   0.599661E-09  0.976921E-09  
 118  48  196   0.608269E-09  0.990945E-09  
 118  46  197   0.726829E-07  0.124692E-06  
 118  45  197   0.197906E-07  0.339519E-07  
 118  47  197   0.199321E-07  0.341947E-07  
 118  44  197   0.402377E-09  0.690300E-09  
 118  48  197   0.408153E-09  0.700209E-09  
 118  46  198   0.482946E-07  0.871301E-07  
 118  45  198   0.131500E-07  0.237244E-07  
 118  47  198   0.132440E-07  0.238941E-07  
 118  44  198   0.267362E-09  0.482358E-09  
 118  48  198   0.271200E-09  0.489282E-09  
 118  46  199   0.317767E-07  0.602122E-07  
 118  45  199   0.865237E-08  0.163950E-07  
 118  47  199   0.871425E-08  0.165122E-07  
 118  44  199   0.175918E-09  0.333338E-09  
 118  48  199   0.178443E-09  0.338123E-09  
 118  46  200   0.207043E-07  0.411539E-07  
 118  45  200   0.563751E-08  0.112057E-07  
 118  47  200   0.567783E-08  0.112858E-07  
 118  44  200   0.114620E-09  0.227830E-09  
 118  48  200   0.116266E-09  0.231101E-09  
 119  46  100   0.579540E-11  0.226038E-10  
 119  45  100   0.470683E-12  0.183581E-11  
 119  47  100   0.531146E-11  0.207163E-10  
 119  44  100   0.284548E-14  0.110982E-13  
 119  48  100   0.362343E-12  0.141325E-11  
 119  46  101   0.106848E-10  0.401825E-10  
 119  45  101   0.867781E-12  0.326349E-11  
 119  47  101   0.979255E-11  0.368271E-10  
 119  44  101   0.524611E-14  0.197292E-13  
 119  48  101   0.668039E-12  0.251231E-11  
 119  46  102   0.194866E-10  0.706119E-10  
 119  45  102   0.158263E-11  0.573486E-11  
 119  47  102   0.178594E-10  0.647155E-10  
 119  44  102   0.956770E-14  0.346697E-13  
 119  48  102   0.121835E-11  0.441483E-11  
 119  46  103   0.351554E-10  0.122658E-09  
 119  45  103   0.285521E-11  0.996185E-11  
 119  47  103   0.322198E-10  0.112415E-09  
 119  44  103   0.172609E-13  0.602236E-13  
 119  48  103   0.219801E-11  0.766887E-11  
 119  46  104   0.627391E-10  0.210606E-09  
 119  45  104   0.509546E-11  0.171047E-10  
 119  47  104   0.575002E-10  0.193020E-09  
 119  44  104   0.308042E-13  0.103405E-12  
 119  48  104   0.392261E-11  0.131676E-10  
 119  46  105   0.110756E-09  0.357434E-09  
 119  45  105   0.899527E-11  0.290296E-10  
 119  47  105   0.101508E-09  0.327587E-09  
 119  44  105   0.543802E-13  0.175496E-12  
 119  48  105   0.692478E-11  0.223477E-10  
 119  46  106   0.193415E-09  0.599588E-09  
 119  45  106   0.157085E-10  0.486965E-10  
 119  47  106   0.177264E-09  0.549520E-09  
 119  44  106   0.949647E-13  0.294391E-12  
 119  48  106   0.120928E-10  0.374878E-10  
 119  46  107   0.334117E-09  0.994098E-09  
 119  45  107   0.271358E-10  0.807373E-10  
 119  47  107   0.306217E-09  0.911087E-09  
 119  44  107   0.164048E-12  0.488091E-12  
 119  48  107   0.208898E-10  0.621535E-10  
 119  46  108   0.570946E-09  0.162894E-08  
 119  45  108   0.463703E-10  0.132297E-09  
 119  47  108   0.523270E-09  0.149292E-08  
 119  44  108   0.280328E-12  0.799792E-12  
 119  48  108   0.356970E-10  0.101845E-09  
 119  46  109   0.965107E-09  0.263794E-08  
 119  45  109   0.783827E-10  0.214245E-09  
 119  47  109   0.884517E-09  0.241766E-08  
 119  44  109   0.473857E-12  0.129520E-11  
 119  48  109   0.603410E-10  0.164931E-09  
 119  46  110   0.161379E-08  0.422173E-08  
 119  45  110   0.131067E-09  0.342875E-09  
 119  47  110   0.147903E-08  0.386920E-08  
 119  44  110   0.792354E-12  0.207282E-11  
 119  48  110   0.100898E-09  0.263953E-09  
 119  46  111   0.266935E-08  0.667666E-08  
 119  45  111   0.216796E-09  0.542256E-09  
 119  47  111   0.244645E-08  0.611913E-08  
 119  44  111   0.131062E-11  0.327817E-11  
 119  48  111   0.166895E-09  0.417442E-09  
 119  46  112   0.436768E-08  0.104340E-07  
 119  45  112   0.354728E-09  0.847417E-09  
 119  47  112   0.400296E-08  0.956275E-08  
 119  44  112   0.214448E-11  0.512300E-11  
 119  48  112   0.273079E-09  0.652362E-09  
 119  46  113   0.706943E-08  0.161117E-07  
 119  45  113   0.574155E-09  0.130854E-08  
 119  47  113   0.647910E-08  0.147663E-07  
 119  44  113   0.347101E-11  0.791069E-11  
 119  48  113   0.441999E-09  0.100735E-08  
 119  46  114   0.113189E-07  0.245815E-07  
 119  45  114   0.919285E-09  0.199642E-08  
 119  47  114   0.103738E-07  0.225288E-07  
 119  44  114   0.555747E-11  0.120692E-10  
 119  48  114   0.707688E-09  0.153690E-08  
 119  46  115   0.179273E-07  0.370526E-07  
 119  45  115   0.145599E-08  0.300928E-08  
 119  47  115   0.164303E-07  0.339585E-07  
